filename,label
7201_67976.png,grasper
7201_68126.png,grasper
7201_68151.png,grasper
7201_68826.png,grasper
7201_68901.png,grasper
7201_68926.png,grasper
7201_69026.png,grasper
7201_69126.png,grasper
7201_69151.png,grasper
7201_69901.png,grasper
7201_69926.png,grasper
7201_70001.png,grasper
7201_70026.png,grasper
7201_70326.png,grasper
7201_70401.png,grasper
7201_70451.png,grasper
7201_70526.png,grasper
7201_70576.png,grasper
7201_70676.png,grasper
7201_70751.png,grasper
7201_70776.png,grasper
7201_71926.png,grasper
7201_75226.png,grasper
7201_75376.png,grasper
7654_79201.png,grasper
7654_79426.png,grasper
7654_79451.png,grasper
7695_24151.png,grasper
7695_24176.png,grasper
7695_24251.png,grasper
7695_24276.png,grasper
7695_24626.png,clipper
7695_24676.png,grasper
7695_24701.png,grasper
7695_24726.png,grasper
7695_24751.png,grasper
7695_24826.png,grasper
7695_24851.png,grasper
7695_24951.png,grasper
7695_25001.png,grasper
7695_25051.png,grasper
7695_25101.png,grasper
7695_25126.png,grasper
7695_25226.png,grasper
7695_25451.png,grasper
7697_22451.png,grasper
7697_22526.png,grasper
7697_22601.png,grasper
7697_22651.png,grasper
7697_22776.png,grasper
7697_22801.png,grasper
7697_22976.png,grasper
7697_23051.png,grasper
7697_23276.png,grasper
7697_23301.png,grasper
7697_23426.png,grasper
7697_23451.png,grasper
7697_23601.png,grasper
9152_44451.png,grasper
9152_44501.png,grasper
9152_44526.png,grasper
9152_44551.png,hook
9152_44626.png,grasper
9152_44676.png,grasper
9152_44701.png,grasper
9152_44751.png,grasper
9152_44776.png,grasper
9152_44801.png,grasper
9152_45226.png,grasper
9152_45376.png,grasper
9152_45476.png,grasper
9152_46426.png,grasper
9152_46501.png,grasper
9152_48426.png,grasper
9152_48826.png,grasper
7013_35126.png,hook
7013_35151.png,grasper
7013_35226.png,hook
7013_35251.png,hook
7013_35326.png,hook
7013_35351.png,hook
7013_35376.png,hook
7013_35476.png,hook
7013_35501.png,hook
7013_35526.png,hook
7013_35551.png,hook
7013_35576.png,hook
7013_35851.png,hook
7013_35901.png,hook
7013_36001.png,hook
7013_36051.png,hook
7013_36076.png,hook
7013_36326.png,hook
7201_59601.png,hook
7201_60451.png,hook
7201_60701.png,hook
7201_60726.png,hook
7201_60751.png,hook
7201_61601.png,hook
7201_61801.png,hook
7201_61826.png,hook
7201_61876.png,hook
7201_61951.png,hook
7201_62026.png,hook
7201_62401.png,hook
7201_62526.png,hook
7201_62701.png,hook
7201_62951.png,hook
7201_63301.png,hook
7201_63526.png,hook
7201_63676.png,hook
7201_63801.png,hook
7201_64001.png,hook
7201_64076.png,hook
7201_64251.png,hook
7201_64276.png,hook
7201_64301.png,hook
7201_64351.png,hook
7201_64676.png,hook
7201_65176.png,hook
7201_65676.png,clipper
7201_65876.png,hook
7201_66851.png,hook
7201_66926.png,hook
7201_66976.png,hook
7201_67026.png,hook
7201_67776.png,hook
7201_68026.png,clipper
7201_68101.png,hook
7201_68476.png,hook
7201_68501.png,hook
7201_68701.png,hook
7201_68751.png,hook
7201_68876.png,hook
7201_68901.png,hook
7201_69126.png,hook
7654_13801.png,hook
7654_13826.png,hook
7654_13851.png,hook
7654_13926.png,hook
7654_14051.png,hook
7654_14551.png,hook
7654_14576.png,clipper
7654_14601.png,hook
7654_14676.png,hook
7654_14751.png,hook
7654_14801.png,hook
7654_14851.png,hook
7654_14926.png,hook
7654_61751.png,hook
7697_16101.png,hook
7697_16251.png,hook
7697_16451.png,hook
7697_16501.png,hook
7697_16676.png,hook
7697_19776.png,hook
9152_41426.png,hook
9152_41501.png,hook
9152_41551.png,hook
9152_41576.png,hook
9152_41601.png,hook
9152_41626.png,hook
9152_41851.png,grasper
9152_41876.png,hook
9152_42376.png,hook
9152_42476.png,hook
9152_42526.png,grasper
9152_42551.png,hook
9152_42626.png,hook
9152_42651.png,hook
9152_42751.png,hook
9152_42926.png,hook
9152_43326.png,hook
9152_43476.png,hook
9152_43526.png,hook
7201_44351.png,grasper
7201_44401.png,scissor
7201_44451.png,scissor
7201_44476.png,scissor
7201_44501.png,scissor
7201_44651.png,scissor
7201_44751.png,scissor
7201_44776.png,grasper
7201_44801.png,scissor
7201_44951.png,scissor
7201_45001.png,scissor
7201_45026.png,scissor
7201_45051.png,scissor
7201_45201.png,scissor
7414_19726.png,scissor
7414_19826.png,scissor
7414_19851.png,scissor
7654_59851.png,scissor
7654_59901.png,scissor
7654_59926.png,scissor
7654_59976.png,scissor
7654_60001.png,scissor
7654_60026.png,scissor
7654_60101.png,scissor
7654_60151.png,scissor
9152_32026.png,scissor
9152_32051.png,scissor
